reporting_entity_id,operator_id,pce_id,year,month,residential_rate,residential_rate_subsidized,commercial_rate,industrial_rate,transportation_rate,community_rate,other_rate,total_rate,source
125,96,332740,2018,3,0.75,0.18,,,,,,,PCE
125,96,332740,2018,4,0.75,0.18,,,,,,,PCE
125,96,332740,2018,5,0.75,0.18,,,,,,,PCE
125,96,332740,2018,6,0.75,0.18,,,,,,,PCE
125,96,332740,2018,7,0.75,0.19,,,,,,,PCE
125,96,332740,2018,8,0.75,0.19,,,,,,,PCE
125,96,332740,2018,9,0.75,0.19,,,,,,,PCE
125,96,332740,2018,10,0.75,0.19,,,,,,,PCE
125,96,332740,2018,11,0.75,0.19,,,,,,,PCE
125,96,332740,2018,12,0.75,0.19,,,,,,,PCE
125,96,332740,2019,1,0.75,0.19,,,,,,,PCE
125,96,332740,2019,2,0.75,0.19,,,,,,,PCE
125,96,332740,2019,3,0.75,0.19,,,,,,,PCE
125,96,332740,2019,4,0.75,0.19,,,,,,,PCE
125,96,332740,2019,5,0.75,0.19,,,,,,,PCE
125,96,332740,2019,6,0.75,0.19,,,,,,,PCE
125,96,332740,2019,7,0.75,0.19,,,,,,,PCE
125,96,332740,2019,8,0.75,0.19,,,,,,,PCE
125,96,332740,2019,9,0.75,0.19,,,,,,,PCE
125,96,332740,2019,10,0.75,0.19,,,,,,,PCE
125,96,332740,2019,11,0.75,0.19,,,,,,,PCE
125,96,332740,2019,12,0.75,0.19,,,,,,,PCE
125,96,332740,2020,1,0.75,0.19,,,,,,,PCE
125,96,332740,2020,2,0.75,0.19,,,,,,,PCE
125,96,332740,2020,3,0.75,0.19,,,,,,,PCE
125,96,332740,2020,4,0.75,0.19,,,,,,,PCE
126,6,331500,2001,7,,,,,,,,,PCE
126,6,331500,2001,8,,,,,,,,,PCE
126,6,331500,2001,9,,,,,,,,,PCE
126,6,331500,2001,10,,,,,,,,,PCE
126,6,331500,2001,11,,,,,,,,,PCE
126,6,331500,2001,12,,,,,,,,,PCE
126,6,331500,2002,1,,,,,,,,,PCE
126,6,331500,2002,2,,,,,,,,,PCE
126,6,331500,2002,3,,,,,,,,,PCE
126,6,331500,2002,4,,,,,,,,,PCE
126,6,331500,2002,5,,,,,,,,,PCE
126,6,331500,2002,6,0.53,0.28,,,,,,,PCE
126,6,331500,2002,7,0.53,0.28,,,,,,,PCE
126,6,331500,2002,8,0.53,0.28,,,,,,,PCE
126,6,331500,2002,9,0.53,0.28,,,,,,,PCE
126,6,331500,2002,10,0.53,0.28,,,,,,,PCE
126,6,331500,2002,11,0.53,0.28,,,,,,,PCE
126,6,331500,2002,12,0.53,0.28,,,,,,,PCE
126,6,331500,2003,1,0.53,0.28,,,,,,,PCE
126,6,331500,2003,2,0.53,0.28,,,,,,,PCE
126,6,331500,2003,3,0.53,0.28,,,,,,,PCE
126,6,331500,2003,4,0.53,0.28,,,,,,,PCE
126,6,331500,2003,5,0.53,0.28,,,,,,,PCE
126,6,331500,2003,6,0.57,0.22,,,,,,,PCE
126,6,331500,2003,7,0.57,0.22,,,,,,,PCE
126,6,331500,2003,8,0.57,0.22,,,,,,,PCE
126,6,331500,2003,9,0.57,0.22,,,,,,,PCE
126,6,331500,2003,10,0.57,0.25,,,,,,,PCE
126,6,331500,2003,11,0.57,0.25,,,,,,,PCE
126,6,331500,2003,12,0.57,0.25,,,,,,,PCE
126,6,331500,2004,1,0.57,0.25,,,,,,,PCE
126,6,331500,2004,2,0.57,0.25,,,,,,,PCE
126,6,331500,2004,3,0.57,0.25,,,,,,,PCE
126,6,331500,2004,4,0.51,0.27,,,,,,,PCE
126,6,331500,2004,5,0.51,0.27,,,,,,,PCE
126,6,331500,2004,6,0.51,0.31,,,,,,,PCE
126,6,331500,2004,7,0.51,0.25,,,,,,,PCE
126,6,331500,2004,8,0.51,0.25,,,,,,,PCE
126,6,331500,2004,9,0.51,0.26,,,,,,,PCE
126,6,331500,2004,10,0.51,0.26,,,,,,,PCE
126,6,331500,2004,11,0.52,0.28,,,,,,,PCE
126,6,331500,2004,12,0.52,0.28,,,,,,,PCE
126,6,331500,2005,1,0.52,0.28,,,,,,,PCE
126,6,331500,2005,2,0.52,0.31,,,,,,,PCE
126,6,331500,2005,3,0.52,0.31,,,,,,,PCE
126,6,331500,2005,4,0.52,0.31,,,,,,,PCE
126,6,331500,2005,5,0.52,0.31,,,,,,,PCE
126,6,331500,2005,6,0.52,0.32,,,,,,,PCE
126,6,331500,2005,7,0.52,0.26,,,,,,,PCE
126,6,331500,2005,8,0.52,0.26,,,,,,,PCE
126,6,331500,2005,9,0.52,0.26,,,,,,,PCE
126,6,331500,2005,10,0.52,0.26,,,,,,,PCE
126,6,331500,2005,11,0.52,0.27,,,,,,,PCE
126,6,331500,2005,12,0.65,0.35,,,,,,,PCE
126,6,331500,2006,1,0.65,0.35,,,,,,,PCE
126,6,331500,2006,2,0.65,0.35,,,,,,,PCE
126,6,331500,2006,3,0.65,0.40,,,,,,,PCE
126,6,331500,2006,4,0.65,0.27,,,,,,,PCE
126,6,331500,2006,5,0.65,0.27,,,,,,,PCE
126,6,331500,2006,6,0.65,0.27,,,,,,,PCE
126,6,331500,2006,7,0.65,0.27,,,,,,,PCE
126,6,331500,2006,8,0.65,0.27,,,,,,,PCE
126,6,331500,2006,9,0.65,0.27,,,,,,,PCE
126,6,331500,2006,10,0.65,0.27,,,,,,,PCE
126,6,331500,2006,11,0.65,0.27,,,,,,,PCE
126,6,331500,2006,12,0.65,0.27,,,,,,,PCE
126,6,331500,2007,1,0.65,0.27,,,,,,,PCE
126,6,331500,2007,2,0.65,0.27,,,,,,,PCE
126,6,331500,2007,3,0.65,0.27,,,,,,,PCE
126,6,331500,2007,4,0.65,0.27,,,,,,,PCE
126,6,331500,2007,5,0.65,0.27,,,,,,,PCE
126,6,331500,2007,6,0.71,0.37,,,,,,,PCE
126,6,331500,2007,7,0.65,0.27,,,,,,,PCE
126,6,331500,2007,8,0.65,0.27,,,,,,,PCE
126,6,331500,2007,9,0.65,0.27,,,,,,,PCE
126,6,331500,2007,10,0.65,0.27,,,,,,,PCE
126,6,331500,2007,11,0.65,0.27,,,,,,,PCE
126,6,331500,2007,12,0.65,0.27,,,,,,,PCE
126,6,331500,2008,1,0.65,0.27,,,,,,,PCE
126,6,331500,2008,2,0.74,0.36,,,,,,,PCE
126,6,331500,2008,3,0.74,0.36,,,,,,,PCE
126,6,331500,2008,4,0.74,0.36,,,,,,,PCE
126,6,331500,2008,5,0.76,0.38,,,,,,,PCE
126,6,331500,2008,6,0.76,0.38,,,,,,,PCE
126,6,331500,2008,7,0.76,0.38,,,,,,,PCE
126,6,331500,2008,8,0.76,0.38,,,,,,,PCE
126,6,331500,2008,9,0.76,0.38,,,,,,,PCE
126,6,331500,2008,10,0.73,0.16,,,,,,,PCE
126,6,331500,2008,11,0.73,0.16,,,,,,,PCE
126,6,331500,2008,12,0.73,0.16,,,,,,,PCE
126,6,331500,2009,1,0.73,0.16,,,,,,,PCE
126,6,331500,2009,2,0.73,0.16,,,,,,,PCE
126,6,331500,2009,3,0.73,0.16,,,,,,,PCE
126,6,331500,2009,4,0.73,0.16,,,,,,,PCE
126,6,331500,2009,5,0.73,0.16,,,,,,,PCE
126,6,331500,2009,6,0.73,0.16,,,,,,,PCE
126,6,331500,2009,7,0.77,0.22,,,,,,,PCE
126,6,331500,2009,8,0.77,0.22,,,,,,,PCE
126,6,331500,2009,9,0.77,0.22,,,,,,,PCE
126,6,331500,2009,10,0.90,0.22,,,,,,,PCE
126,6,331500,2009,11,0.90,0.22,,,,,,,PCE
126,6,331500,2009,12,0.90,0.22,,,,,,,PCE
126,6,331500,2010,1,0.90,0.22,,,,,,,PCE
126,6,331500,2010,2,0.88,0.20,,,,,,,PCE
126,6,331500,2010,3,0.88,0.28,,,,,,,PCE
126,6,331500,2010,4,0.80,0.20,,,,,,,PCE
126,6,331500,2010,5,0.80,0.23,,,,,,,PCE
126,6,331500,2010,6,0.80,0.23,,,,,,,PCE
126,6,331500,2010,7,0.90,0.33,,,,,,,PCE
126,6,331500,2010,8,0.90,0.39,,,,,,,PCE
126,6,331500,2010,9,0.90,0.39,,,,,,,PCE
126,6,331500,2010,10,0.90,0.39,,,,,,,PCE
126,6,331500,2010,11,0.90,0.39,,,,,,,PCE
126,6,331500,2010,12,0.90,0.40,,,,,,,PCE
126,6,331500,2011,1,0.73,0.23,,,,,,,PCE
126,6,331500,2011,2,0.73,0.23,,,,,,,PCE
126,6,331500,2011,3,0.73,0.23,,,,,,,PCE
126,6,331500,2011,4,0.73,0.23,,,,,,,PCE
126,6,331500,2011,5,0.73,0.23,,,,,,,PCE
126,6,331500,2011,6,0.73,0.22,,,,,,,PCE
126,6,331500,2011,7,0.73,0.22,,,,,,,PCE
126,6,331500,2011,8,0.73,0.22,,,,,,,PCE
126,6,331500,2011,9,0.76,0.22,,,,,,,PCE
126,6,331500,2011,10,0.76,0.22,,,,,,,PCE
126,6,331500,2011,11,0.76,0.22,,,,,,,PCE
126,6,331500,2011,12,0.78,0.22,,,,,,,PCE
126,6,331500,2012,1,0.78,0.22,,,,,,,PCE
126,6,331500,2012,2,0.78,0.22,,,,,,,PCE
126,6,331500,2012,3,0.78,0.22,,,,,,,PCE
126,6,331500,2012,4,0.78,0.22,,,,,,,PCE
126,6,331500,2012,5,0.78,0.22,,,,,,,PCE
126,6,331500,2012,6,0.78,0.23,,,,,,,PCE
126,6,331500,2012,7,0.78,0.23,,,,,,,PCE
126,6,331500,2012,8,0.85,0.23,,,,,,,PCE
126,6,331500,2012,9,0.85,0.23,,,,,,,PCE
126,6,331500,2012,10,0.85,0.23,,,,,,,PCE
126,6,331500,2012,11,0.85,0.23,,,,,,,PCE
126,6,331500,2012,12,0.87,0.23,,,,,,,PCE
126,6,331500,2013,1,0.87,0.23,,,,,,,PCE
126,6,331500,2013,2,0.87,0.23,,,,,,,PCE
126,6,331500,2013,3,0.87,0.23,,,,,,,PCE
126,6,331500,2013,4,0.87,0.23,,,,,,,PCE
126,6,331500,2013,5,0.87,0.21,,,,,,,PCE
126,6,331500,2013,6,0.87,0.21,,,,,,,PCE
126,6,331500,2013,7,0.87,0.21,,,,,,,PCE
126,6,331500,2013,8,0.87,0.21,,,,,,,PCE
126,6,331500,2013,9,0.87,0.21,,,,,,,PCE
126,6,331500,2013,10,0.88,0.21,,,,,,,PCE
126,6,331500,2013,11,0.88,0.21,,,,,,,PCE
126,6,331500,2013,12,0.88,0.21,,,,,,,PCE
126,6,331500,2014,1,0.88,0.21,,,,,,,PCE
126,6,331500,2014,2,0.88,0.21,,,,,,,PCE
126,6,331500,2014,3,0.88,0.21,,,,,,,PCE
126,6,331500,2014,4,0.88,0.21,,,,,,,PCE
126,6,331500,2014,5,0.88,0.21,,,,,,,PCE
126,6,331500,2014,6,0.88,0.22,,,,,,,PCE
126,6,331500,2014,7,0.89,0.23,,,,,,,PCE
126,6,331500,2014,8,0.89,0.23,,,,,,,PCE
126,6,331500,2014,9,0.89,0.23,,,,,,,PCE
126,6,331500,2014,10,0.89,0.23,,,,,,,PCE
126,6,331500,2014,11,0.88,0.23,,,,,,,PCE
126,6,331500,2014,12,0.88,0.23,,,,,,,PCE
126,6,331500,2015,1,0.88,0.23,,,,,,,PCE
126,6,331500,2015,2,0.88,0.23,,,,,,,PCE
126,6,331500,2015,3,0.88,0.23,,,,,,,PCE
126,6,331500,2015,4,0.88,0.23,,,,,,,PCE
126,6,331500,2015,5,0.88,0.23,,,,,,,PCE
126,6,331500,2015,6,0.88,0.23,,,,,,,PCE
126,6,331500,2015,7,0.88,0.23,,,,,,,PCE
126,6,331500,2015,8,0.88,0.23,,,,,,,PCE
126,6,331500,2015,9,0.86,0.23,,,,,,,PCE
126,6,331500,2015,10,0.86,0.23,,,,,,,PCE
126,6,331500,2015,11,0.86,0.23,,,,,,,PCE
126,6,331500,2015,12,0.86,0.23,,,,,,,PCE
126,6,331500,2016,1,0.85,0.23,,,,,,,PCE
126,6,331500,2016,2,0.85,0.23,,,,,,,PCE
126,6,331500,2016,3,0.82,0.23,,,,,,,PCE
126,6,331500,2016,4,0.82,0.23,,,,,,,PCE
126,6,331500,2016,5,0.82,0.23,,,,,,,PCE
126,6,331500,2016,6,0.82,0.23,,,,,,,PCE
126,6,331500,2016,7,0.82,0.23,,,,,,,PCE
126,6,331500,2016,8,0.81,0.23,,,,,,,PCE
126,6,331500,2016,9,0.81,0.23,,,,,,,PCE
126,6,331500,2016,10,0.81,0.23,,,,,,,PCE
126,6,331500,2016,11,0.81,0.23,,,,,,,PCE
126,6,331500,2016,12,0.81,0.23,,,,,,,PCE
126,6,331500,2017,1,0.79,0.23,,,,,,,PCE
126,6,331500,2017,2,0.79,0.23,,,,,,,PCE
126,6,331500,2017,3,0.79,0.23,,,,,,,PCE
126,6,331500,2017,4,0.79,0.23,,,,,,,PCE
126,6,331500,2017,5,0.79,0.23,,,,,,,PCE
126,6,331500,2017,6,0.79,0.23,,,,,,,PCE
126,6,331500,2017,7,0.79,0.24,,,,,,,PCE
126,6,331500,2017,8,0.75,0.24,,,,,,,PCE
126,6,331500,2017,9,0.75,0.24,,,,,,,PCE
126,6,331500,2017,10,0.75,0.24,,,,,,,PCE
126,6,331500,2017,11,0.75,0.24,,,,,,,PCE
126,6,331500,2017,12,0.75,0.24,,,,,,,PCE
126,6,331500,2018,1,0.77,0.24,,,,,,,PCE
126,6,331500,2018,2,0.77,0.24,,,,,,,PCE
126,6,331500,2018,3,0.77,0.24,,,,,,,PCE
126,6,331500,2018,4,0.79,0.24,,,,,,,PCE
126,6,331500,2018,5,0.79,0.24,,,,,,,PCE
126,6,331500,2018,6,0.79,0.25,,,,,,,PCE
126,6,331500,2018,7,0.79,0.25,,,,,,,PCE
126,6,331500,2018,8,0.79,0.25,,,,,,,PCE
126,6,331500,2018,9,0.79,0.25,,,,,,,PCE
126,6,331500,2018,10,0.81,0.27,,,,,,,PCE
126,6,331500,2018,11,0.81,0.25,,,,,,,PCE
126,6,331500,2018,12,0.81,0.25,,,,,,,PCE
126,6,331500,2019,1,0.81,0.25,,,,,,,PCE
126,6,331500,2019,2,0.81,0.25,,,,,,,PCE
126,6,331500,2019,3,0.81,0.25,,,,,,,PCE
126,6,331500,2019,4,0.81,0.25,,,,,,,PCE
126,6,331500,2019,5,0.81,0.25,,,,,,,PCE
126,6,331500,2019,6,0.81,0.25,,,,,,,PCE
126,6,331500,2019,7,0.81,0.25,,,,,,,PCE
126,6,331500,2019,8,0.81,0.25,,,,,,,PCE
126,6,331500,2019,9,0.81,0.25,,,,,,,PCE
126,6,331500,2019,10,0.81,0.25,,,,,,,PCE
126,6,331500,2019,11,0.81,0.25,,,,,,,PCE
126,6,331500,2019,12,0.81,0.25,,,,,,,PCE
126,6,331500,2020,1,0.92,0.26,,,,,,,PCE
126,6,331500,2020,2,0.92,0.26,,,,,,,PCE
126,6,331500,2020,3,0.93,0.27,,,,,,,PCE
127,66,332340,2001,7,,,,,,,,,PCE
127,66,332340,2001,8,,,,,,,,,PCE
127,66,332340,2001,9,,,,,,,,,PCE
127,66,332340,2001,10,,,,,,,,,PCE
127,66,332340,2001,11,,,,,,,,,PCE
127,66,332340,2001,12,,,,,,,,,PCE
127,66,332340,2002,1,,,,,,,,,PCE
127,66,332340,2002,2,,,,,,,,,PCE
127,66,332340,2002,3,,,,,,,,,PCE
127,66,332340,2002,4,,,,,,,,,PCE
127,66,332340,2002,5,,,,,,,,,PCE
127,66,332340,2002,6,0.19,0.16,,,,,,,PCE
127,66,332340,2002,7,0.19,0.16,,,,,,,PCE
127,66,332340,2002,8,0.19,0.16,,,,,,,PCE
127,66,332340,2002,9,0.19,0.16,,,,,,,PCE
127,66,332340,2002,10,0.19,0.16,,,,,,,PCE
127,66,332340,2002,11,0.19,0.16,,,,,,,PCE
127,66,332340,2002,12,0.19,0.16,,,,,,,PCE
127,66,332340,2003,1,0.19,0.16,,,,,,,PCE
127,66,332340,2003,2,0.21,0.17,,,,,,,PCE
127,66,332340,2003,3,0.21,0.17,,,,,,,PCE
127,66,332340,2003,4,0.21,0.19,,,,,,,PCE
127,66,332340,2003,5,0.21,0.19,,,,,,,PCE
127,66,332340,2003,6,0.20,0.16,,,,,,,PCE
127,66,332340,2003,7,0.21,0.17,,,,,,,PCE
127,66,332340,2003,8,0.21,0.17,,,,,,,PCE
127,66,332340,2003,9,0.21,0.17,,,,,,,PCE
127,66,332340,2003,10,0.21,0.17,,,,,,,PCE
127,66,332340,2003,11,0.21,0.17,,,,,,,PCE
127,66,332340,2003,12,0.21,0.17,,,,,,,PCE
127,66,332340,2004,1,0.22,0.18,,,,,,,PCE
127,66,332340,2004,2,0.22,0.18,,,,,,,PCE
127,66,332340,2004,3,0.22,0.18,,,,,,,PCE
127,66,332340,2004,4,0.22,0.18,,,,,,,PCE
127,66,332340,2004,5,0.22,0.18,,,,,,,PCE
127,66,332340,2004,6,0.22,0.18,,,,,,,PCE
127,66,332340,2004,7,0.21,0.16,,,,,,,PCE
127,66,332340,2004,8,0.21,0.16,,,,,,,PCE
127,66,332340,2004,9,0.21,0.17,,,,,,,PCE
127,66,332340,2004,10,0.21,0.15,,,,,,,PCE
127,66,332340,2004,11,0.21,0.15,,,,,,,PCE
127,66,332340,2004,12,0.21,0.15,,,,,,,PCE
127,66,332340,2005,1,0.21,0.15,,,,,,,PCE
127,66,332340,2005,2,0.21,0.16,,,,,,,PCE
127,66,332340,2005,3,0.21,0.16,,,,,,,PCE
127,66,332340,2005,4,0.21,0.16,,,,,,,PCE
127,66,332340,2005,5,0.21,0.16,,,,,,,PCE
127,66,332340,2005,6,0.21,0.16,,,,,,,PCE
127,66,332340,2005,7,0.26,0.19,,,,,,,PCE
127,66,332340,2005,8,0.26,0.17,,,,,,,PCE
127,66,332340,2005,9,0.26,0.17,,,,,,,PCE
127,66,332340,2005,10,0.26,0.16,,,,,,,PCE
127,66,332340,2005,11,0.26,0.17,,,,,,,PCE
127,66,332340,2005,12,0.26,0.17,,,,,,,PCE
127,66,332340,2006,1,0.26,0.17,,,,,,,PCE
127,66,332340,2006,2,0.26,0.17,,,,,,,PCE
127,66,332340,2006,3,0.26,0.18,,,,,,,PCE
127,66,332340,2006,4,0.26,0.18,,,,,,,PCE
127,66,332340,2006,5,0.26,0.18,,,,,,,PCE
127,66,332340,2006,6,0.26,0.18,,,,,,,PCE
127,66,332340,2006,7,0.27,0.15,,,,,,,PCE
127,66,332340,2006,8,0.27,0.15,,,,,,,PCE
127,66,332340,2006,9,0.27,0.15,,,,,,,PCE
127,66,332340,2006,10,0.27,0.15,,,,,,,PCE
127,66,332340,2006,11,0.27,0.15,,,,,,,PCE
127,66,332340,2006,12,0.27,0.15,,,,,,,PCE
127,66,332340,2007,1,0.27,0.15,,,,,,,PCE
127,66,332340,2007,2,0.27,0.15,,,,,,,PCE
127,66,332340,2007,3,0.27,0.15,,,,,,,PCE
127,66,332340,2007,4,0.27,0.15,,,,,,,PCE
127,66,332340,2007,5,0.27,0.15,,,,,,,PCE
127,66,332340,2007,6,0.28,0.14,,,,,,,PCE
127,66,332340,2007,7,0.28,0.14,,,,,,,PCE
127,66,332340,2007,8,0.28,0.14,,,,,,,PCE
127,66,332340,2007,9,0.28,0.14,,,,,,,PCE
127,66,332340,2007,10,0.28,0.14,,,,,,,PCE
127,66,332340,2007,11,0.28,0.14,,,,,,,PCE
127,66,332340,2007,12,0.28,0.14,,,,,,,PCE
127,66,332340,2008,1,0.32,0.16,,,,,,,PCE
127,66,332340,2008,2,0.32,0.16,,,,,,,PCE
127,66,332340,2008,3,0.32,0.16,,,,,,,PCE
127,66,332340,2008,4,0.32,0.16,,,,,,,PCE
127,66,332340,2008,5,0.32,0.16,,,,,,,PCE
127,66,332340,2008,6,0.32,0.16,,,,,,,PCE
127,66,332340,2008,7,0.32,0.16,,,,,,,PCE
127,66,332340,2008,8,0.32,0.13,,,,,,,PCE
127,66,332340,2008,9,0.37,0.19,,,,,,,PCE
127,66,332340,2008,10,0.37,0.19,,,,,,,PCE
127,66,332340,2008,11,0.37,0.19,,,,,,,PCE
127,66,332340,2008,12,0.36,0.18,,,,,,,PCE
127,66,332340,2009,1,0.37,0.19,,,,,,,PCE
127,66,332340,2009,2,0.37,0.19,,,,,,,PCE
127,66,332340,2009,3,0.37,0.18,,,,,,,PCE
127,66,332340,2009,4,0.37,0.19,,,,,,,PCE
127,66,332340,2009,5,0.37,0.19,,,,,,,PCE
127,66,332340,2009,6,0.37,0.19,,,,,,,PCE
127,66,332340,2009,7,0.39,0.22,,,,,,,PCE
127,66,332340,2009,8,0.37,0.20,,,,,,,PCE
127,66,332340,2009,9,0.37,0.20,,,,,,,PCE
127,66,332340,2009,10,0.37,0.20,,,,,,,PCE
127,66,332340,2009,11,0.36,0.19,,,,,,,PCE
127,66,332340,2009,12,0.35,0.18,,,,,,,PCE
127,66,332340,2010,1,0.37,0.20,,,,,,,PCE
127,66,332340,2010,2,0.36,0.19,,,,,,,PCE
127,66,332340,2010,3,0.36,0.19,,,,,,,PCE
127,66,332340,2010,4,0.36,0.19,,,,,,,PCE
127,66,332340,2010,5,0.36,0.19,,,,,,,PCE
127,66,332340,2010,6,0.36,0.19,,,,,,,PCE
127,66,332340,2010,7,0.36,0.21,,,,,,,PCE
127,66,332340,2010,8,0.36,0.20,,,,,,,PCE
127,66,332340,2010,9,0.36,0.20,,,,,,,PCE
127,66,332340,2010,10,0.36,0.20,,,,,,,PCE
127,66,332340,2010,11,0.35,0.20,,,,,,,PCE
127,66,332340,2010,12,0.36,0.20,,,,,,,PCE
127,66,332340,2011,1,0.35,0.20,,,,,,,PCE
127,66,332340,2011,2,0.36,0.20,,,,,,,PCE
127,66,332340,2011,3,0.36,0.20,,,,,,,PCE
127,66,332340,2011,4,0.36,0.20,,,,,,,PCE
127,66,332340,2011,5,0.36,0.20,,,,,,,PCE
127,66,332340,2011,6,0.36,0.20,,,,,,,PCE
127,66,332340,2011,7,0.35,0.20,,,,,,,PCE
127,66,332340,2011,8,0.37,0.18,,,,,,,PCE
127,66,332340,2011,9,0.38,0.19,,,,,,,PCE
127,66,332340,2011,10,0.37,0.18,,,,,,,PCE
127,66,332340,2011,11,0.37,0.18,,,,,,,PCE
127,66,332340,2011,12,0.37,0.18,,,,,,,PCE
127,66,332340,2012,1,0.36,0.17,,,,,,,PCE
127,66,332340,2012,2,0.37,0.19,,,,,,,PCE
127,66,332340,2012,3,0.37,0.19,,,,,,,PCE
127,66,332340,2012,4,0.37,0.19,,,,,,,PCE
127,66,332340,2012,5,0.38,0.20,,,,,,,PCE
127,66,332340,2012,6,0.37,0.20,,,,,,,PCE
127,66,332340,2012,7,0.32,0.16,,,,,,,PCE
127,66,332340,2012,8,0.37,0.21,,,,,,,PCE
127,66,332340,2012,9,0.37,0.20,,,,,,,PCE
127,66,332340,2012,10,0.36,0.19,,,,,,,PCE
127,66,332340,2012,11,0.37,0.20,,,,,,,PCE
127,66,332340,2012,12,0.36,0.19,,,,,,,PCE
127,66,332340,2013,1,0.37,0.20,,,,,,,PCE
127,66,332340,2013,2,0.39,0.22,,,,,,,PCE
127,66,332340,2013,3,0.37,0.20,,,,,,,PCE
127,66,332340,2013,4,0.36,0.19,,,,,,,PCE
127,66,332340,2013,5,0.37,0.20,,,,,,,PCE
127,66,332340,2013,6,0.38,0.20,,,,,,,PCE
127,66,332340,2013,7,0.37,0.20,,,,,,,PCE
127,66,332340,2013,8,0.38,0.20,,,,,,,PCE
127,66,332340,2013,9,0.37,0.19,,,,,,,PCE
127,66,332340,2013,10,0.37,0.20,,,,,,,PCE
127,66,332340,2013,11,0.36,0.18,,,,,,,PCE
127,66,332340,2013,12,0.37,0.19,,,,,,,PCE
127,66,332340,2014,1,0.37,0.18,,,,,,,PCE
127,66,332340,2014,2,0.37,0.19,,,,,,,PCE
127,66,332340,2014,3,0.37,0.19,,,,,,,PCE
127,66,332340,2014,4,0.39,0.21,,,,,,,PCE
127,66,332340,2014,5,0.39,0.21,,,,,,,PCE
127,66,332340,2014,6,0.39,0.21,,,,,,,PCE
127,66,332340,2014,7,0.40,0.22,,,,,,,PCE
127,66,332340,2014,8,0.41,0.23,,,,,,,PCE
127,66,332340,2014,9,0.40,0.23,,,,,,,PCE
127,66,332340,2014,10,0.41,0.23,,,,,,,PCE
127,66,332340,2014,11,0.41,0.21,,,,,,,PCE
127,66,332340,2014,12,0.41,0.22,,,,,,,PCE
127,66,332340,2015,1,0.43,0.23,,,,,,,PCE
127,66,332340,2015,2,0.43,0.23,,,,,,,PCE
127,66,332340,2015,3,0.42,0.23,,,,,,,PCE
127,66,332340,2015,4,0.42,0.22,,,,,,,PCE
127,66,332340,2015,5,0.43,0.23,,,,,,,PCE
127,66,332340,2015,6,0.43,0.23,,,,,,,PCE
127,66,332340,2015,7,0.40,0.22,,,,,,,PCE
127,66,332340,2015,8,0.37,0.18,,,,,,,PCE
127,66,332340,2015,9,0.38,0.25,,,,,,,PCE
127,66,332340,2015,10,0.37,0.24,,,,,,,PCE
127,66,332340,2015,11,0.36,0.23,,,,,,,PCE
127,66,332340,2015,12,0.37,0.23,,,,,,,PCE
127,66,332340,2016,1,0.38,0.24,,,,,,,PCE
127,66,332340,2016,2,0.37,0.24,,,,,,,PCE
127,66,332340,2016,3,0.37,0.24,,,,,,,PCE
127,66,332340,2016,4,0.37,0.24,,,,,,,PCE
127,66,332340,2016,5,0.38,0.24,,,,,,,PCE
127,66,332340,2016,6,0.34,0.21,,,,,,,PCE
127,66,332340,2016,7,0.38,0.25,,,,,,,PCE
127,66,332340,2016,8,0.35,0.22,,,,,,,PCE
127,66,332340,2016,9,0.35,0.24,,,,,,,PCE
127,66,332340,2016,10,0.35,0.24,,,,,,,PCE
127,66,332340,2016,11,0.35,0.24,,,,,,,PCE
127,66,332340,2016,12,0.34,0.23,,,,,,,PCE
127,66,332340,2017,1,0.35,0.24,,,,,,,PCE
127,66,332340,2017,2,0.35,0.24,,,,,,,PCE
127,66,332340,2017,3,0.35,0.24,,,,,,,PCE
127,66,332340,2017,4,0.34,0.17,,,,,,,PCE
127,66,332340,2017,5,0.35,0.24,,,,,,,PCE
127,66,332340,2017,6,0.34,0.23,,,,,,,PCE
127,66,332340,2017,7,0.34,0.24,,,,,,,PCE
127,66,332340,2017,8,0.36,0.26,,,,,,,PCE
127,66,332340,2017,9,0.34,0.24,,,,,,,PCE
127,66,332340,2017,10,0.34,0.24,,,,,,,PCE
127,66,332340,2017,11,0.32,0.24,,,,,,,PCE
127,66,332340,2017,12,0.34,0.25,,,,,,,PCE
127,66,332340,2018,1,0.32,0.23,,,,,,,PCE
127,66,332340,2018,2,0.37,0.29,,,,,,,PCE
127,66,332340,2018,3,0.37,0.29,,,,,,,PCE
127,66,332340,2018,4,0.34,0.25,,,,,,,PCE
127,66,332340,2018,5,0.34,0.25,,,,,,,PCE
127,66,332340,2018,6,0.33,0.25,,,,,,,PCE
127,66,332340,2018,7,0.33,0.26,,,,,,,PCE
127,66,332340,2018,8,0.38,0.31,,,,,,,PCE
127,66,332340,2018,9,0.38,0.28,,,,,,,PCE
127,66,332340,2018,10,0.38,0.28,,,,,,,PCE
127,66,332340,2018,11,0.37,0.27,,,,,,,PCE
127,66,332340,2018,12,0.41,0.28,,,,,,,PCE
127,66,332340,2019,1,0.36,0.23,,,,,,,PCE
127,66,332340,2019,2,0.36,0.23,,,,,,,PCE
127,66,332340,2019,3,0.41,0.28,,,,,,,PCE
127,66,332340,2019,4,0.41,0.28,,,,,,,PCE
127,66,332340,2019,5,0.36,0.23,,,,,,,PCE
127,66,332340,2019,6,0.38,0.25,,,,,,,PCE
127,66,332340,2019,7,0.40,0.27,,,,,,,PCE
