fips_code,name,reporting_entity_name,residential_rate,commercial_rate,industrial_rate,year
0252845,Naukati Bay,Alaska Power & Telephone Company,0.18,0.55,,2011
0252845,Naukati Bay,Alaska Power & Telephone Company,0.20,0.58,,2012
0252845,Naukati Bay,Alaska Power & Telephone Company,0.21,0.58,,2013
0252845,Naukati Bay,Alaska Power & Telephone Company,0.22,0.56,,2014
0252845,Naukati Bay,Alaska Power & Telephone Company,0.23,0.40,,2015
0252845,Naukati Bay,Alaska Power & Telephone Company,0.23,0.37,,2016
0252845,Naukati Bay,Alaska Power & Telephone Company,0.24,0.35,,2017
0252845,Naukati Bay,Alaska Power & Telephone Company,0.26,0.29,,2018
0252845,Naukati Bay,Alaska Power & Telephone Company,0.26,0.28,,2019
0252845,Naukati Bay,Alaska Power & Telephone Company,0.26,0.26,,2020
0252845,Naukati Bay,Alaska Power & Telephone Company,0.28,0.29,,2021
0252915,Nelchina,Copper Valley Elec Assn Inc,0.28,0.25,,2011
0252915,Nelchina,Copper Valley Elec Assn Inc,0.30,0.27,,2012
0252915,Nelchina,Copper Valley Elec Assn Inc,0.28,0.24,,2013
0252915,Nelchina,Copper Valley Elec Assn Inc,0.26,0.23,,2014
0252915,Nelchina,Copper Valley Elec Assn Inc,0.24,0.20,,2015
0252915,Nelchina,Copper Valley Elec Assn Inc,0.23,0.21,,2016
0252915,Nelchina,Copper Valley Elec Assn Inc,0.26,0.23,,2017
0252915,Nelchina,Copper Valley Elec Assn Inc,0.26,0.23,,2018
0252915,Nelchina,Copper Valley Elec Assn Inc,0.25,0.22,,2019
0252915,Nelchina,Copper Valley Elec Assn Inc,,,,2020
0252915,Nelchina,Copper Valley Elec Assn Inc,0.34,0.28,,2021
0252940,Nelson Lagoon,Nelson Lagoon Electrical Coop,0.33,0.77,,2011
0252940,Nelson Lagoon,Nelson Lagoon Electrical Coop,0.34,0.84,,2012
0252940,Nelson Lagoon,Nelson Lagoon Electrical Coop,0.32,0.84,,2013
0252940,Nelson Lagoon,Nelson Lagoon Electrical Coop,0.19,0.84,,2014
0252940,Nelson Lagoon,Nelson Lagoon Electrical Coop,0.20,0.84,,2015
0252940,Nelson Lagoon,Nelson Lagoon Electrical Coop,0.22,0.84,,2016
0252940,Nelson Lagoon,Nelson Lagoon Electrical Coop,0.27,0.84,,2017
0252940,Nelson Lagoon,Nelson Lagoon Electrical Coop,0.39,0.84,,2018
0252940,Nelson Lagoon,Nelson Lagoon Electrical Coop,0.40,0.77,,2019
0252940,Nelson Lagoon,Nelson Lagoon Electrical Coop,0.42,0.84,,2020
0252940,Nelson Lagoon,Nelson Lagoon Electrical Coop,0.41,0.84,,2021
0253050,Nenana,Golden Valley Elec Assn Inc,0.22,0.21,0.17,2011
0253050,Nenana,Golden Valley Elec Assn Inc,0.24,0.23,0.19,2012
0253050,Nenana,Golden Valley Elec Assn Inc,0.23,0.21,0.17,2013
0253050,Nenana,Golden Valley Elec Assn Inc,0.23,0.21,0.17,2014
0253050,Nenana,Golden Valley Elec Assn Inc,0.21,0.19,0.15,2015
0253050,Nenana,Golden Valley Elec Assn Inc,0.23,0.21,0.16,2016
0253050,Nenana,Golden Valley Elec Assn Inc,0.24,0.22,0.17,2017
0253050,Nenana,Golden Valley Elec Assn Inc,0.25,0.24,0.18,2018
0253050,Nenana,Golden Valley Elec Assn Inc,0.26,0.25,0.18,2019
0253050,Nenana,Golden Valley Elec Assn Inc,0.25,0.24,0.17,2020
0253050,Nenana,Golden Valley Elec Assn Inc,0.27,0.26,0.18,2021
0253710,New Stuyahok,Alaska Village Electric Cooperative,0.21,0.62,,2011
0253710,New Stuyahok,Alaska Village Electric Cooperative,0.22,0.63,,2012
0253710,New Stuyahok,Alaska Village Electric Cooperative,0.21,0.65,,2013
0253710,New Stuyahok,Alaska Village Electric Cooperative,0.21,0.64,,2014
0253710,New Stuyahok,Alaska Village Electric Cooperative,0.22,0.64,,2015
0253710,New Stuyahok,Alaska Village Electric Cooperative,0.22,0.60,,2016
0253710,New Stuyahok,Alaska Village Electric Cooperative,0.22,0.57,,2017
0253710,New Stuyahok,Alaska Village Electric Cooperative,0.24,0.56,,2018
0253710,New Stuyahok,Alaska Village Electric Cooperative,0.24,0.59,,2019
0253710,New Stuyahok,Alaska Village Electric Cooperative,0.26,0.62,,2020
0253710,New Stuyahok,Alaska Village Electric Cooperative,0.26,0.54,,2021
0253270,Newhalen,I-N-N Electric Coop Inc,0.33,0.59,,2011
0253270,Newhalen,I-N-N Electric Coop Inc,0.38,0.61,,2012
0253270,Newhalen,I-N-N Electric Coop Inc,0.41,0.60,,2013
0253270,Newhalen,I-N-N Electric Coop Inc,0.35,0.57,,2014
0253270,Newhalen,I-N-N Electric Coop Inc,0.32,0.57,,2015
0253270,Newhalen,I-N-N Electric Coop Inc,0.25,0.57,,2016
0253270,Newhalen,I-N-N Electric Coop Inc,0.23,0.61,,2017
0253270,Newhalen,I-N-N Electric Coop Inc,0.26,0.65,,2018
0253270,Newhalen,I-N-N Electric Coop Inc,0.27,0.65,,2019
0253270,Newhalen,I-N-N Electric Coop Inc,0.27,0.64,,2020
0253270,Newhalen,I-N-N Electric Coop Inc,0.28,0.64,,2021
0253820,Newtok,Ungusraq Power Company,0.31,0.80,,2011
0253820,Newtok,Ungusraq Power Company,0.22,0.80,,2012
0253820,Newtok,Ungusraq Power Company,0.20,0.80,,2013
0253820,Newtok,Ungusraq Power Company,0.23,0.80,,2014
0253820,Newtok,Ungusraq Power Company,0.26,0.80,,2015
0253820,Newtok,Ungusraq Power Company,0.36,0.80,,2016
0253820,Newtok,Ungusraq Power Company,0.37,0.80,,2017
0253820,Newtok,Ungusraq Power Company,0.37,0.80,,2018
0253820,Newtok,Ungusraq Power Company,0.33,0.80,,2019
0253820,Newtok,Ungusraq Power Company,0.34,0.80,,2020
0253820,Newtok,Ungusraq Power Company,0.46,0.80,,2021
0253930,Nightmute,Alaska Village Electric Cooperative,0.21,0.52,,2011
0253930,Nightmute,Alaska Village Electric Cooperative,0.21,0.57,,2012
0253930,Nightmute,Alaska Village Electric Cooperative,0.20,0.55,,2013
0253930,Nightmute,Alaska Village Electric Cooperative,0.20,0.55,,2014
0253930,Nightmute,Alaska Village Electric Cooperative,0.22,0.56,,2015
0253930,Nightmute,Alaska Village Electric Cooperative,0.23,0.53,,2016
0253930,Nightmute,Alaska Village Electric Cooperative,0.24,0.51,,2017
0253930,Nightmute,Alaska Village Electric Cooperative,0.25,0.50,,2018
0253930,Nightmute,Alaska Village Electric Cooperative,0.27,0.54,,2019
0253930,Nightmute,Alaska Village Electric Cooperative,0.28,0.56,,2020
0253930,Nightmute,Alaska Village Electric Cooperative,0.27,0.52,,2021
0254050,Nikiski,Homer Electric Assn Inc,0.20,0.18,0.08,2011
0254050,Nikiski,Homer Electric Assn Inc,0.20,0.18,0.09,2012
0254050,Nikiski,Homer Electric Assn Inc,0.21,0.18,0.08,2013
0254050,Nikiski,Homer Electric Assn Inc,0.24,0.21,0.10,2014
0254050,Nikiski,Homer Electric Assn Inc,0.25,0.22,0.11,2015
0254050,Nikiski,Homer Electric Assn Inc,0.26,0.23,0.11,2016
0254050,Nikiski,Homer Electric Assn Inc,0.26,0.23,0.11,2017
0254050,Nikiski,Homer Electric Assn Inc,0.27,0.23,0.11,2018
0254050,Nikiski,Homer Electric Assn Inc,0.27,0.23,0.11,2019
0254050,Nikiski,Homer Electric Assn Inc,0.29,0.26,0.12,2020
0254050,Nikiski,Homer Electric Assn Inc,0.28,0.25,0.12,2021
0254085,Nikolaevsk,Homer Electric Assn Inc,0.20,0.18,0.08,2011
0254085,Nikolaevsk,Homer Electric Assn Inc,0.20,0.18,0.09,2012
0254085,Nikolaevsk,Homer Electric Assn Inc,0.21,0.18,0.08,2013
0254085,Nikolaevsk,Homer Electric Assn Inc,0.24,0.21,0.10,2014
0254085,Nikolaevsk,Homer Electric Assn Inc,0.25,0.22,0.11,2015
0254085,Nikolaevsk,Homer Electric Assn Inc,0.26,0.23,0.11,2016
0254085,Nikolaevsk,Homer Electric Assn Inc,0.26,0.23,0.11,2017
0254085,Nikolaevsk,Homer Electric Assn Inc,0.27,0.23,0.11,2018
0254085,Nikolaevsk,Homer Electric Assn Inc,0.27,0.23,0.11,2019
0254085,Nikolaevsk,Homer Electric Assn Inc,0.29,0.26,0.12,2020
0254085,Nikolaevsk,Homer Electric Assn Inc,0.28,0.25,0.12,2021
0254150,Nikolai,City of Nikolai,0.23,0.80,,2011
0254150,Nikolai,City of Nikolai,0.22,0.87,,2012
0254150,Nikolai,City of Nikolai,0.25,0.90,,2013
0254150,Nikolai,City of Nikolai,0.28,0.90,,2014
0254150,Nikolai,City of Nikolai,0.37,0.90,,2015
0254150,Nikolai,City of Nikolai,0.46,0.90,,2016
0254150,Nikolai,City of Nikolai,0.52,0.90,,2017
0254150,Nikolai,City of Nikolai,0.41,0.90,,2018
0254150,Nikolai,City of Nikolai,0.39,0.90,,2019
0254150,Nikolai,City of Nikolai,0.40,0.90,,2020
0254150,Nikolai,City of Nikolai,0.42,0.90,,2021
0254260,Nikolski,Umnak Power Company,0.20,0.60,,2011
0254260,Nikolski,Umnak Power Company,0.14,0.60,,2012
0254260,Nikolski,Umnak Power Company,0.14,0.60,,2013
0254260,Nikolski,Umnak Power Company,0.16,0.66,,2014
0254260,Nikolski,Umnak Power Company,0.15,0.75,,2015
0254260,Nikolski,Umnak Power Company,0.16,0.75,,2016
0254260,Nikolski,Umnak Power Company,0.17,0.75,,2017
0254260,Nikolski,Umnak Power Company,0.18,0.75,,2018
0254260,Nikolski,Umnak Power Company,0.19,0.75,,2019
0254260,Nikolski,Umnak Power Company,0.20,0.75,,2020
0254260,Nikolski,Umnak Power Company,0.20,0.75,,2021
0254480,Ninilchik,Homer Electric Assn Inc,0.20,0.18,0.08,2011
0254480,Ninilchik,Homer Electric Assn Inc,0.20,0.18,0.09,2012
0254480,Ninilchik,Homer Electric Assn Inc,0.21,0.18,0.08,2013
0254480,Ninilchik,Homer Electric Assn Inc,0.24,0.21,0.10,2014
0254480,Ninilchik,Homer Electric Assn Inc,0.25,0.22,0.11,2015
0254480,Ninilchik,Homer Electric Assn Inc,0.26,0.23,0.11,2016
0254480,Ninilchik,Homer Electric Assn Inc,0.26,0.23,0.11,2017
0254480,Ninilchik,Homer Electric Assn Inc,0.27,0.23,0.11,2018
0254480,Ninilchik,Homer Electric Assn Inc,0.27,0.23,0.11,2019
0254480,Ninilchik,Homer Electric Assn Inc,0.29,0.26,0.12,2020
0254480,Ninilchik,Homer Electric Assn Inc,0.28,0.25,0.12,2021
0254700,Noatak,Alaska Village Electric Cooperative,0.22,0.74,,2011
0254700,Noatak,Alaska Village Electric Cooperative,0.23,0.81,,2012
0254700,Noatak,Alaska Village Electric Cooperative,0.22,0.87,,2013
0254700,Noatak,Alaska Village Electric Cooperative,0.22,0.88,,2014
0254700,Noatak,Alaska Village Electric Cooperative,0.23,0.87,,2015
0254700,Noatak,Alaska Village Electric Cooperative,0.23,0.82,,2016
0254700,Noatak,Alaska Village Electric Cooperative,0.23,0.77,,2017
0254700,Noatak,Alaska Village Electric Cooperative,0.25,0.79,,2018
0254700,Noatak,Alaska Village Electric Cooperative,0.25,0.81,,2019
0254700,Noatak,Alaska Village Electric Cooperative,0.27,0.93,,2020
0254700,Noatak,Alaska Village Electric Cooperative,0.28,0.91,,2021
0254920,Nome,Nome Joint Utility Systems,0.19,0.36,,2011
0254920,Nome,Nome Joint Utility Systems,0.19,0.36,,2012
0254920,Nome,Nome Joint Utility Systems,0.20,0.37,,2013
0254920,Nome,Nome Joint Utility Systems,0.21,0.39,,2014
0254920,Nome,Nome Joint Utility Systems,0.23,0.40,,2015
0254920,Nome,Nome Joint Utility Systems,0.24,0.36,,2016
0254920,Nome,Nome Joint Utility Systems,0.24,0.34,,2017
0254920,Nome,Nome Joint Utility Systems,0.27,0.36,,2018
0254920,Nome,Nome Joint Utility Systems,0.23,0.35,,2019
0254920,Nome,Nome Joint Utility Systems,0.26,0.37,,2020
0254920,Nome,Nome Joint Utility Systems,0.28,0.36,,2021
0255030,Nondalton,I-N-N Electric Coop Inc,0.33,0.59,,2011
0255030,Nondalton,I-N-N Electric Coop Inc,0.38,0.61,,2012
0255030,Nondalton,I-N-N Electric Coop Inc,0.41,0.60,,2013
0255030,Nondalton,I-N-N Electric Coop Inc,0.35,0.57,,2014
0255030,Nondalton,I-N-N Electric Coop Inc,0.32,0.57,,2015
0255030,Nondalton,I-N-N Electric Coop Inc,0.25,0.57,,2016
0255030,Nondalton,I-N-N Electric Coop Inc,0.23,0.61,,2017
0255030,Nondalton,I-N-N Electric Coop Inc,0.26,0.65,,2018
0255030,Nondalton,I-N-N Electric Coop Inc,0.27,0.65,,2019
0255030,Nondalton,I-N-N Electric Coop Inc,0.27,0.64,,2020
0255030,Nondalton,I-N-N Electric Coop Inc,0.28,0.64,,2021
0255140,Noorvik,Alaska Village Electric Cooperative,0.21,0.61,,2011
0255140,Noorvik,Alaska Village Electric Cooperative,0.22,0.65,,2012
0255140,Noorvik,Alaska Village Electric Cooperative,0.21,0.65,,2013
0255140,Noorvik,Alaska Village Electric Cooperative,0.21,0.66,,2014
0255140,Noorvik,Alaska Village Electric Cooperative,0.22,0.68,,2015
0255140,Noorvik,Alaska Village Electric Cooperative,0.22,0.60,,2016
0255140,Noorvik,Alaska Village Electric Cooperative,0.22,0.51,,2017
0255140,Noorvik,Alaska Village Electric Cooperative,0.24,0.52,,2018
0255140,Noorvik,Alaska Village Electric Cooperative,0.24,0.56,,2019
0255140,Noorvik,Alaska Village Electric Cooperative,0.26,0.58,,2020
0255140,Noorvik,Alaska Village Electric Cooperative,0.26,0.54,,2021
0255745,North Lakes,Matanuska Electric Assn Inc,0.15,0.13,,2011
0255745,North Lakes,Matanuska Electric Assn Inc,0.15,0.13,,2012
0255745,North Lakes,Matanuska Electric Assn Inc,0.15,0.13,,2013
0255745,North Lakes,Matanuska Electric Assn Inc,0.17,0.14,,2014
0255745,North Lakes,Matanuska Electric Assn Inc,0.20,0.17,,2015
0255745,North Lakes,Matanuska Electric Assn Inc,0.20,0.17,,2016
0255745,North Lakes,Matanuska Electric Assn Inc,0.21,0.18,,2017
0255745,North Lakes,Matanuska Electric Assn Inc,0.21,0.18,,2018
0255745,North Lakes,Matanuska Electric Assn Inc,0.22,0.19,,2019
0255745,North Lakes,Matanuska Electric Assn Inc,0.22,0.19,,2020
0255745,North Lakes,Matanuska Electric Assn Inc,0.21,0.19,,2021
0255910,North Pole,Golden Valley Elec Assn Inc,0.22,0.21,0.17,2011
0255910,North Pole,Golden Valley Elec Assn Inc,0.24,0.23,0.19,2012
0255910,North Pole,Golden Valley Elec Assn Inc,0.23,0.21,0.17,2013
0255910,North Pole,Golden Valley Elec Assn Inc,0.23,0.21,0.17,2014
0255910,North Pole,Golden Valley Elec Assn Inc,0.21,0.19,0.15,2015
0255910,North Pole,Golden Valley Elec Assn Inc,0.23,0.21,0.16,2016
0255910,North Pole,Golden Valley Elec Assn Inc,0.24,0.22,0.17,2017
0255910,North Pole,Golden Valley Elec Assn Inc,0.25,0.24,0.18,2018
0255910,North Pole,Golden Valley Elec Assn Inc,0.26,0.25,0.18,2019
0255910,North Pole,Golden Valley Elec Assn Inc,0.25,0.24,0.17,2020
0255910,North Pole,Golden Valley Elec Assn Inc,0.27,0.26,0.18,2021
0256220,Northway,Alaska Power & Telephone Company,0.19,0.67,,2011
0256220,Northway,Alaska Power & Telephone Company,0.20,0.68,,2012
0256220,Northway,Alaska Power & Telephone Company,0.22,0.71,,2013
0256220,Northway,Alaska Power & Telephone Company,0.24,0.69,,2014
0256220,Northway,Alaska Power & Telephone Company,0.30,0.65,,2015
0256220,Northway,Alaska Power & Telephone Company,0.31,0.56,,2016
0256220,Northway,Alaska Power & Telephone Company,0.31,0.59,,2017
0256220,Northway,Alaska Power & Telephone Company,0.31,0.69,,2018
0256220,Northway,Alaska Power & Telephone Company,0.31,0.63,,2019
0256220,Northway,Alaska Power & Telephone Company,0.31,0.57,,2020
0256220,Northway,Alaska Power & Telephone Company,0.36,0.68,,2021
0256320,Nuiqsut,North Slope Borough Power & Light,0.15,0.15,,2011
0256320,Nuiqsut,North Slope Borough Power & Light,0.08,0.08,,2012
0256320,Nuiqsut,North Slope Borough Power & Light,0.08,0.08,,2013
0256320,Nuiqsut,North Slope Borough Power & Light,0.08,0.08,,2014
0256320,Nuiqsut,North Slope Borough Power & Light,0.08,0.08,,2015
0256320,Nuiqsut,North Slope Borough Power & Light,0.08,0.08,,2016
0256320,Nuiqsut,North Slope Borough Power & Light,0.08,0.09,,2017
0256320,Nuiqsut,North Slope Borough Power & Light,0.08,0.08,,2018
0256320,Nuiqsut,North Slope Borough Power & Light,0.08,0.08,,2019
0256320,Nuiqsut,North Slope Borough Power & Light,0.10,0.10,,2020
0256320,Nuiqsut,North Slope Borough Power & Light,0.09,0.09,,2021
0256350,Nulato,Alaska Village Electric Cooperative,0.21,0.53,,2011
0256350,Nulato,Alaska Village Electric Cooperative,0.22,0.62,,2012
0256350,Nulato,Alaska Village Electric Cooperative,0.20,0.61,,2013
0256350,Nulato,Alaska Village Electric Cooperative,0.21,0.63,,2014
0256350,Nulato,Alaska Village Electric Cooperative,0.22,0.63,,2015
0256350,Nulato,Alaska Village Electric Cooperative,0.22,0.53,,2016
0256350,Nulato,Alaska Village Electric Cooperative,0.22,,,2017
0256350,Nulato,Alaska Village Electric Cooperative,0.24,,,2018
0256350,Nulato,Alaska Village Electric Cooperative,0.24,,,2019
0256350,Nulato,Alaska Village Electric Cooperative,0.25,,,2020
0256350,Nulato,Alaska Village Electric Cooperative,0.26,,,2021
0256600,Nunam Iqua,Nunam Iqua Electric Company,0.26,0.53,,2011
0256600,Nunam Iqua,Nunam Iqua Electric Company,0.20,0.53,,2012
0256600,Nunam Iqua,Nunam Iqua Electric Company,0.20,0.53,,2013
0256600,Nunam Iqua,Nunam Iqua Electric Company,0.19,0.53,,2014
0256600,Nunam Iqua,Nunam Iqua Electric Company,0.20,0.53,,2015
0256600,Nunam Iqua,Nunam Iqua Electric Company,0.20,0.42,,2016
0256600,Nunam Iqua,Nunam Iqua Electric Company,0.20,0.39,,2017
0256600,Nunam Iqua,Nunam Iqua Electric Company,0.21,0.41,,2018
0256600,Nunam Iqua,Nunam Iqua Electric Company,0.23,0.45,,2019
0256600,Nunam Iqua,Nunam Iqua Electric Company,0.25,0.45,,2020
0256600,Nunam Iqua,Nunam Iqua Electric Company,0.25,0.42,,2021
0256680,Nunapitchuk,Alaska Village Electric Cooperative,0.21,0.53,,2011
0256680,Nunapitchuk,Alaska Village Electric Cooperative,0.21,0.58,,2012
0256680,Nunapitchuk,Alaska Village Electric Cooperative,0.20,0.57,,2013
0256680,Nunapitchuk,Alaska Village Electric Cooperative,0.20,0.56,,2014
0256680,Nunapitchuk,Alaska Village Electric Cooperative,0.23,0.59,,2015
0256680,Nunapitchuk,Alaska Village Electric Cooperative,0.23,0.52,,2016
0256680,Nunapitchuk,Alaska Village Electric Cooperative,0.23,0.49,,2017
0256680,Nunapitchuk,Alaska Village Electric Cooperative,0.25,0.50,,2018
0256680,Nunapitchuk,Alaska Village Electric Cooperative,0.25,0.52,,2019
0256680,Nunapitchuk,Alaska Village Electric Cooperative,0.27,0.55,,2020
0256680,Nunapitchuk,Alaska Village Electric Cooperative,0.27,0.51,,2021
0257340,Old Harbor,Alaska Village Electric Cooperative,0.21,0.58,,2011
0257340,Old Harbor,Alaska Village Electric Cooperative,0.22,0.62,,2012
0257340,Old Harbor,Alaska Village Electric Cooperative,0.20,0.63,,2013
0257340,Old Harbor,Alaska Village Electric Cooperative,0.20,0.62,,2014
0257340,Old Harbor,Alaska Village Electric Cooperative,0.22,0.59,,2015
0257340,Old Harbor,Alaska Village Electric Cooperative,0.22,0.48,,2016
0257340,Old Harbor,Alaska Village Electric Cooperative,0.22,,,2017
0257340,Old Harbor,Alaska Village Electric Cooperative,0.24,,,2018
0257340,Old Harbor,Alaska Village Electric Cooperative,0.24,,,2019
0257340,Old Harbor,Alaska Village Electric Cooperative,0.26,,,2020
0257340,Old Harbor,Alaska Village Electric Cooperative,0.26,,,2021
0258330,Oscarville,Alaska Village Electric Cooperative,0.17,0.51,,2011
0258330,Oscarville,Alaska Village Electric Cooperative,0.16,0.55,,2012
0258330,Oscarville,Alaska Village Electric Cooperative,0.16,0.56,,2013
0258330,Oscarville,Alaska Village Electric Cooperative,0.18,0.49,,2014
0258330,Oscarville,Alaska Village Electric Cooperative,0.18,0.59,,2014
0258330,Oscarville,Alaska Village Electric Cooperative,0.15,0.43,,2015
0258330,Oscarville,Alaska Village Electric Cooperative,0.20,0.33,,2016
0258330,Oscarville,Alaska Village Electric Cooperative,0.22,0.28,,2017
0258330,Oscarville,Alaska Village Electric Cooperative,0.24,0.36,,2018
0258330,Oscarville,Alaska Village Electric Cooperative,0.24,0.39,,2019
0258330,Oscarville,Alaska Village Electric Cooperative,0.26,0.36,,2020
0258330,Oscarville,Alaska Village Electric Cooperative,0.26,0.32,,2021
0258550,Ouzinkie,City of Ouzinkie,0.22,0.43,,2011
0258550,Ouzinkie,City of Ouzinkie,0.19,0.45,,2012
0258550,Ouzinkie,City of Ouzinkie,0.17,0.41,,2013
0258550,Ouzinkie,City of Ouzinkie,0.20,0.47,,2014
0258550,Ouzinkie,City of Ouzinkie,0.18,0.37,,2015
0258550,Ouzinkie,City of Ouzinkie,0.22,0.38,,2016
0258550,Ouzinkie,City of Ouzinkie,0.25,0.39,,2017
0258550,Ouzinkie,City of Ouzinkie,0.30,0.43,,2018
0258550,Ouzinkie,City of Ouzinkie,0.29,0.42,,2019
0258550,Ouzinkie,City of Ouzinkie,0.31,0.40,,2020
0258550,Ouzinkie,City of Ouzinkie,0.26,0.40,,2021
0258660,Palmer,Matanuska Electric Assn Inc,0.15,0.13,,2011
0258660,Palmer,Matanuska Electric Assn Inc,0.15,0.13,,2012
0258660,Palmer,Matanuska Electric Assn Inc,0.15,0.13,,2013
0258660,Palmer,Matanuska Electric Assn Inc,0.17,0.14,,2014
0258660,Palmer,Matanuska Electric Assn Inc,0.20,0.17,,2015
0258660,Palmer,Matanuska Electric Assn Inc,0.20,0.17,,2016
0258660,Palmer,Matanuska Electric Assn Inc,0.21,0.18,,2017
0258660,Palmer,Matanuska Electric Assn Inc,0.21,0.18,,2018
0258660,Palmer,Matanuska Electric Assn Inc,0.22,0.19,,2019
0258660,Palmer,Matanuska Electric Assn Inc,0.22,0.19,,2020
0258660,Palmer,Matanuska Electric Assn Inc,0.21,0.19,,2021
0259540,Pedro Bay,Pedro Bay Village Council,0.45,0.91,,2011
0259540,Pedro Bay,Pedro Bay Village Council,0.41,0.91,,2012
0259540,Pedro Bay,Pedro Bay Village Council,0.34,0.91,,2013
0259540,Pedro Bay,Pedro Bay Village Council,0.39,0.91,,2014
0259540,Pedro Bay,Pedro Bay Village Council,0.47,0.91,,2015
0259540,Pedro Bay,Pedro Bay Village Council,0.51,0.89,,2016
0259540,Pedro Bay,Pedro Bay Village Council,0.46,0.81,,2017
0259540,Pedro Bay,Pedro Bay Village Council,0.44,0.82,,2018
0259540,Pedro Bay,Pedro Bay Village Council,0.44,0.82,,2019
0259540,Pedro Bay,Pedro Bay Village Council,0.50,0.82,,2020
0259540,Pedro Bay,Pedro Bay Village Council,0.52,0.82,,2021
0259650,Pelican,Pelican Utility,0.31,0.69,,2011
0259650,Pelican,Pelican Utility,0.16,0.70,,2012
0259650,Pelican,Pelican Utility,0.20,0.61,,2013
0259650,Pelican,Pelican Utility,0.25,0.54,,2014
0259650,Pelican,Pelican Utility,0.23,0.47,,2015
0259650,Pelican,Pelican Utility,0.24,0.47,,2016
0259650,Pelican,Pelican Utility,0.34,0.22,,2019
0259650,Pelican,Pelican Utility,,,,2020
0259650,Pelican,Pelican Utility,0.20,0.26,,2021
0260200,Perryville,Native Village of Perryville,0.71,0.95,,2011
0260200,Perryville,Native Village of Perryville,0.66,0.95,,2012
0260200,Perryville,Native Village of Perryville,0.62,0.95,,2013
0260200,Perryville,Native Village of Perryville,0.63,0.95,,2015
0260200,Perryville,Native Village of Perryville,0.67,0.95,,2016
0260200,Perryville,Native Village of Perryville,0.73,0.95,,2019
